PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence 
258,2023-05-26,20:29:33.62,5,2,"True, Derek",1000048879,Right,CAL_MUS,"Lew, Zach",1000029264,Right,CAL_FUL,Undefined,8,Top,1,0,1,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,89.47145,-0.969006,-2.434606,2330.181049,179.18735,12:00,5.92714,1.56579,5.90952,-23.70753,11.48453,-0.14594,3.05118,-0.70754,81.22971,-5.414445,-2.460776,0.426966,74.22246,6.702145,62.610028,6290.189287,,,,95.98662,94.48113,68.380736,1.006053,-0.66366,6.53197,-1.37018,50,5.83586,5.52293,-129.75121,-2.96917,-1.12159,29.34488,-21.13512,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,b227fb50-fc3e-11ed-a9f6-11b62def9100,88.27962,5.2505,,8.24174,,,,-0.0002,2.73068,0.75102,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:29:33.62,2023-05-26T20:29:33.6251586-07:00,2023-05-27T03:29:33.6251586Z,GroundBall,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,f96e4170-855f-4335-8d4f-8f3b367ac22e,54.58884,-130.78492,14.67244,5.92734,-2.22466,-10.56756,-1.56542,5.56243,-0.56079,,-0.00019,49.73763,-16.99065,3.03785,-1.30675,2.21764,-2.7669,1.72355,-0.42475,2.73068,12.70479,-16.52355,1.40571,-0.21383,-0.11481,0.22483,-0.14768,0.03692,0.75102,95.9956,-8.95902,1.13507,0.25012,-1.49955,2.05275,-1.30471,0.32432,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
259,2023-05-26,20:30:01.83,5,3,"True, Derek",1000048879,Right,CAL_MUS,"Lew, Zach",1000029264,Right,CAL_FUL,Undefined,8,Top,1,0,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.27655,-2.519977,-2.24974,2422.420165,123.953419,10:15,5.80714,1.71677,5.69974,-32.04703,8.46548,-10.32654,0.78495,-1.24131,76.15577,-8.440353,-4.096034,0.458106,,,,,,,,,,,,4.53918,5.57457,-1.5211,50,5.57558,5.20636,-121.98648,-6.42415,6.68911,28.92261,-23.9591,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,c2fdd3a0-fc3e-11ed-a9f6-11b62def9100,82.27887,,,8.12078,,,,,,,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:30:01.83,2023-05-26T20:30:01.8371266-07:00,2023-05-27T03:30:01.8371266Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,1a4905b2-7d00-44ad-91e1-c96ae21677b6,54.79983,-123.11924,14.46131,5.80881,-5.48578,-11.97955,-1.71987,4.94438,3.34456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
260,2023-05-26,20:30:25.66,5,4,"True, Derek",1000048879,Right,CAL_MUS,"Lew, Zach",1000029264,Right,CAL_FUL,Undefined,8,Top,1,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.15047,-2.442708,-3.436052,2357.397738,196.554092,12:30,5.97,1.52876,6.01945,-19.76887,13.99135,3.82272,2.0545,-1.33927,83.0342,-6.166545,-2.750072,0.41819,,,,,,,,,,,,-2.98209,8.25835,-1.26132,50,5.76742,7.76744,-132.0515,-6.26037,-5.23668,29.56156,-17.67204,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,d13385a0-fc3e-11ed-a9f6-11b62def9100,90.13224,,,8.11627,,,,,,,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:30:25.66,2023-05-26T20:30:25.6634050-07:00,2023-05-27T03:30:25.6634050Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,a15fcb4b-fbdd-4740-bcd4-f47621eff05d,54.48022,-133.05069,14.78078,5.96893,-5.66306,-8.83602,-1.52685,7.94444,-2.61834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
261,2023-05-26,20:30:52.72,5,5,"True, Derek",1000048879,Right,CAL_MUS,"Lew, Zach",1000029264,Right,CAL_FUL,Undefined,8,Top,1,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.31421,-2.496362,-2.912675,2345.171256,211.385265,1:00,6.01989,1.29154,6.39266,-14.18623,18.53619,10.57434,2.5372,-0.50857,83.15111,-5.263131,-0.999938,0.411713,69.7665,40.42588,138.740232,5143.80245,,,,,63.92626,,,-6.41693,10.79449,-1.08651,50,5.83341,6.35864,-133.74342,-6.18071,-11.44342,32.99947,-12.92406,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,e1502010-fc3e-11ed-a9f6-11b62def9100,91.55036,41.97237,,9.1631,,,,0.24192,2.34413,0.46476,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:30:52.72,2023-05-26T20:30:52.7239874-07:00,2023-05-27T03:30:52.7239874Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,7bdbafce-da31-47e1-ac21-5b08b472b9c6,54.10481,-134.75242,16.49973,6.01635,-5.78554,-6.46203,-1.28628,6.70854,-5.72171,313.687684,0.24192,-58.55508,0.81274,1.04555,0.16074,-1.30315,2.06638,-1.52286,0.43591,2.34413,66.35315,-27.38429,3.3193,-0.19296,-1.36419,2.19252,-1.59375,0.45043,0.46476,51.3687,-11.58009,1.57017,0.01378,-0.86512,1.30587,-0.93396,0.26125,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
262,2023-05-26,20:31:18.66,5,6,"True, Derek",1000048879,Right,CAL_MUS,"Lew, Zach",1000029264,Right,CAL_FUL,Undefined,8,Top,1,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,1,,89.63152,-1.774063,-2.80371,2333.455266,189.071682,12:15,5.84004,1.67343,5.87591,-19.17076,15.83855,2.3439,2.59224,-0.73739,81.65535,-5.393914,-2.383907,0.425857,101.89667,-1.20138,23.664996,2700.953512,,,,44.6874,42.69547,26.385184,0.309526,-2.01284,8.96528,-1.44792,50,5.68536,6.26414,-129.95089,-4.6193,-3.42734,28.31436,-16.90857,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,f0c3a940-fc3e-11ed-a9f6-11b62def9100,88.5097,2.4747,,7.97618,,,,0.26001,2.4747,0.78795,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:31:18.66,2023-05-26T20:31:18.6610882-07:00,2023-05-27T03:31:18.6610882Z,GroundBall,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,cb7deb02-c4d9-4193-8846-0f878a55aa3e,54.62308,-130.95431,14.15718,5.83845,-4.02008,-8.45429,-1.67207,6.3856,-1.71367,272.46924,0.26648,136.57262,-26.23338,,,,,,,2.47685,-3.22564,-15.453,,,,,,,0.78402,60.14368,4.83191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
263,2023-05-26,20:34:13.51,6,1,"Scott, Kyle",1000029185,Right,CAL_MUS,"Connor, Caden",1000029262,Left,CAL_FUL,Undefined,8,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.95405,1.97518,-0.482072,2342.458458,50.612069,7:45,6.14114,1.8437,5.43937,-51.51373,-7.8763,-11.3319,3.69871,0.44795,73.83771,-7.41367,-2.500434,0.475446,,,,,,,,,,,,5.51559,-4.04626,-1.79317,50,6.28065,1.45873,-117.46007,2.19636,7.64909,23.7745,-37.78546,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,59040bd0-fc3f-11ed-a9f6-11b62def9100,79.2781,,,7.11634,,,,,,,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:34:13.51,2023-05-26T20:34:13.5145154-07:00,2023-05-27T03:34:13.5145154Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,3f51be6a-3d1c-430b-ae19-064fb5a80cb7,55.06219,-118.48025,11.88725,6.15162,3.81777,-18.89273,-1.84872,1.1305,3.82455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
264,2023-05-26,20:34:33.67,6,2,"Scott, Kyle",1000029185,Right,CAL_MUS,"Connor, Caden",1000029262,Left,CAL_FUL,Undefined,8,Top,1,1,0,Slider,Slider,InPlay,Undefined,Popup,Out,1,0,,84.20745,-0.674876,-2.151534,2291.851911,111.412434,9:45,5.91006,2.21518,5.52508,-37.73077,2.80449,-3.48524,2.13441,-0.0877,76.32395,-7.606159,-2.772874,0.458234,83.56933,70.200343,-18.512984,,,,,,46.9413,,,1.07453,2.02453,-2.02553,50,5.82619,4.72925,-122.03268,-2.76013,1.59545,27.45876,-29.16807,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,650c2f70-fc3f-11ed-a9f6-11b62def9100,82.2558,120.61028,,7.88351,,,,1.64393,2.44339,0.08042,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:34:33.67,2023-05-26T20:34:33.6700610-07:00,2023-05-27T03:34:33.6700610Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,9b146f86-2928-4ae1-a5c6-6f22d3dcdaae,54.97445,-123.1469,13.72938,5.91418,-1.57655,-14.58404,-2.21613,4.6645,0.79772,164.244795,1.64393,39.36928,-19.23567,7.47494,-2.19972,0.56671,-0.1171,0.01516,-0.00075,2.44339,115.32227,-31.44756,3.93995,-0.46924,-0.0343,0.04713,-0.01653,0.00232,0.08042,-13.18272,-5.12274,1.72794,-0.46335,0.10878,-0.01909,0.00154,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
265,2023-05-26,20:35:21.11,7,1,"Scott, Kyle",1000029185,Right,CAL_MUS,"Nankil, Nate",1000048756,Right,CAL_FUL,Undefined,8,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.93791,-0.509386,-3.497759,2291.744887,94.826343,9:15,5.97074,1.98407,5.43257,-40.66959,1.835,-6.04571,2.10365,-1.79956,75.33019,-7.912614,-4.570889,0.469234,,,,,,,,,,,,2.05957,1.4689,-1.66951,50,5.89736,7.50514,-118.75707,-2.47893,2.93699,23.04943,-30.07934,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,814e3980-fc3f-11ed-a9f6-11b62def9100,80.32761,,,6.60773,,,,,,,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:35:21.11,2023-05-26T20:35:21.1130562-07:00,2023-05-27T03:35:21.1130562Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,28636950-bc47-4cf7-9ee4-91b8e46f0210,55.06814,-119.7367,11.52472,5.97555,-1.20052,-15.03967,-1.98584,7.38031,1.4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
266,2023-05-26,20:35:39.84,7,2,"Scott, Kyle",1000029185,Right,CAL_MUS,"Nankil, Nate",1000048756,Right,CAL_FUL,Undefined,8,Top,2,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.58495,-2.531795,-2.680943,1507.291312,238.503889,2:00,5.83269,1.93103,6.39333,-30.36179,9.11107,12.74194,0.96983,0.52523,76.53849,-8.204662,-0.371141,0.45219,,,,,,,,,,,,-7.50733,5.87059,-1.74421,50,5.63648,5.22383,-121.29497,-6.24658,-11.12394,24.9212,-23.47532,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,8c788040-fc3f-11ed-a9f6-11b62def9100,83.35536,,,7.04646,,,,,,,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:35:39.84,2023-05-26T20:35:39.8406850-07:00,2023-05-27T03:35:39.8406850Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,d990dc30-2390-46e5-bff6-775da29a9e71,54.10851,-122.13619,12.4606,5.83396,-5.45417,-11.73766,-1.92688,5.59932,-5.56197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
267,2023-05-26,20:36:02.01,7,3,"Scott, Kyle",1000029185,Right,CAL_MUS,"Nankil, Nate",1000048756,Right,CAL_FUL,Undefined,8,Top,2,1,1,Slider,Slider,InPlay,Undefined,LineDrive,Out,1,0,,83.23174,0.943126,-1.512204,2305.805608,94.158983,9:15,5.99095,2.0264,5.09381,-39.93427,1.92815,-7.36307,3.55233,-0.01268,75.74076,-6.335688,-2.813858,0.465676,94.73016,15.181802,-6.661297,1379.866598,109.66664,26.09203,-8.55514,301.2426,288.30696,-1.264138,3.027828,3.21953,1.05917,-1.87734,50,6.04879,3.50275,-120.66038,0.50769,4.70967,25.17347,-30.62464,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,99affc20-fc3f-11ed-a9f6-11b62def9100,80.94139,29.53619,,7.49098,,,,1.31567,3.52575,0.01339,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:36:02.01,2023-05-26T20:36:02.0183746-07:00,2023-05-27T03:36:02.0183746Z,LineDrive,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Stafford, Ryan",1000070790,Right,CAL_MUS,10b753d1-b67b-4213-94f1-ccb147bfd9fb,55.40649,-121.78312,12.58674,5.99569,1.87355,-15.31232,-2.02888,3.2927,2.35483,216.745293,1.31579,133.17832,-18.80191,3.90313,-0.67114,0.08299,-0.005,-0.00033,8E-05,3.52545,36.39726,-12.78982,-0.02153,0.03103,0.01508,-0.00536,0.00111,-0.00011,0.0132,-15.54658,8.51374,-2.33528,0.51039,-0.10185,0.02217,-0.00389,0.00031,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
268,2023-05-26,20:38:48.74,1,1,"Ingrassia, Jojo",1000125059,Left,CAL_FUL,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,8,Bottom,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.32142,1.530354,2.681875,1993.292193,280.149318,3:15,5.46428,-2.78488,6.1643,-45.10798,0.50984,5.79689,3.12085,0.1774,71.16573,-6.845368,3.725579,0.486115,,,,,,,,,,,,-2.14445,0.28185,2.5786,50,5.55793,-5.53239,-113.58546,1.68085,-2.76856,23.09324,-31.81014,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,fd0f2200-fc3f-11ed-a9f6-11b62def9100,77.53817,,,7.15569,,,,,,,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:38:48.74,2023-05-26T20:38:48.7434946-07:00,2023-05-27T03:38:48.7434946Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Urman, Cole",1000078178,Right,CAL_FUL,735a3eeb-84e0-4b08-8483-de04c1cad178,54.3349,-114.4634,11.54662,5.47104,2.89019,-15.90507,2.78692,-5.42713,-1.38428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
269,2023-05-26,20:39:06.78,1,2,"Ingrassia, Jojo",1000125059,Left,CAL_FUL,"Yorke, Joe",1000079666,Right,CAL_MUS,Undefined,8,Bottom,0,0,1,TwoSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,90.39107,-2.221854,4.219326,2200.514086,125.31174,10:15,5.86978,-2.40759,6.1989,-18.91304,15.18402,-19.80603,2.23598,-0.15595,82.21825,-5.818247,0.654413,0.420271,48.29395,-85.644672,66.595559,,,,,3.11109,3.10551,6.465255,0.033701,11.56508,8.86697,2.09976,50,5.6926,-8.86133,-130.9588,-5.64916,19.9809,28.98637,-16.85465,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,07cb1690-fc40-11ed-a9f6-11b62def9100,89.68595,2.39805,,8.17282,,,,3.01876,2.39805,0.1827,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:39:06.78,2023-05-26T20:39:06.7843266-07:00,2023-05-27T03:39:06.7843266Z,GroundBall,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Urman, Cole",1000078178,Right,CAL_FUL,61f651cb-59d9-48e5-bb38-9656a5bdf912,54.30311,-131.90781,14.49319,5.86851,-5.09734,-8.42733,2.40058,-9.5155,9.99045,,3.01867,2.1527,,,,,,,,2.40093,-71.15685,,,,,,,,0.1825,4.97353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
270,2023-05-26,20:39:43.50,2,1,"Ingrassia, Jojo",1000125059,Left,CAL_FUL,"Cloyd, Evan",1000131950,Right,CAL_MUS,Undefined,8,Bottom,1,0,0,TwoSeamFastBall,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.81614,-1.781196,4.080046,2261.784403,125.20552,10:15,5.84524,-2.69423,6.15748,-18.62162,15.19154,-19.91072,2.64312,-0.57761,82.54131,-5.32478,0.498494,0.418518,,,,,,,,,,,,11.4067,8.69642,2.39346,50,5.69993,-8.53912,-131.5877,-4.64808,19.90876,29.11168,-16.9957,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,1db52270-fc40-11ed-a9f6-11b62def9100,90.06165,,,8.27483,,,,,,,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:39:43.50,2023-05-26T20:39:43.5017922-07:00,2023-05-27T03:39:43.5017922Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Urman, Cole",1000078178,Right,CAL_FUL,74b2ccf1-25b7-4032-a670-ec2b467d8c0a,54.34251,-132.54493,14.55584,5.84358,-4.08925,-8.49785,2.685,-9.19374,9.95438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
271,2023-05-26,20:39:58.36,2,2,"Ingrassia, Jojo",1000125059,Left,CAL_FUL,"Cloyd, Evan",1000131950,Right,CAL_MUS,Undefined,8,Bottom,1,0,1,TwoSeamFastBall,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.1309,-1.909024,3.370588,2095.498453,128.590909,10:15,5.65526,-3.02538,6.50191,-17.85403,16.16245,-18.74867,2.41151,-1.49046,81.55163,-5.346893,-0.027807,0.419774,61.40805,44.178642,102.749153,2489.16101,,,,,17.51833,,,10.85473,9.40552,2.79696,50,5.51351,-6.95304,-130.70387,-4.83321,18.56705,30.43219,-16.08588,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,26c8be30-fc40-11ed-a9f6-11b62def9100,89.79213,17.74228,,8.57927,,,,1.02525,2.22848,1.35675,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:39:58.36,2023-05-26T20:39:58.3625922-07:00,2023-05-27T03:39:58.3625922Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Urman, Cole",1000078178,Right,CAL_FUL,369a467b-a57d-4b59-80ce-1bc5f00b5f85,53.99819,-131.63149,15.2161,5.65336,-4.34289,-8.04294,3.01752,-7.519,9.28352,298.946691,1.02615,-14.29966,-3.26701,,,,,,,2.22832,62.77482,-14.71128,,,,,,,1.35871,62.9009,-9.55932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
272,2023-05-26,20:40:20.53,2,3,"Ingrassia, Jojo",1000125059,Left,CAL_FUL,"Cloyd, Evan",1000131950,Right,CAL_MUS,Undefined,8,Bottom,1,0,2,TwoSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.51088,-2.758358,3.821442,2282.993135,124.97285,10:15,5.6539,-3.00572,6.13244,-18.28363,15.33505,-20.17371,1.57303,-1.1494,82.63553,-6.246349,0.191688,0.417313,,,,,,,,,,,,11.55997,9.13174,2.72337,50,5.43311,-7.97705,-132.44065,-6.93034,20.26864,31.67606,-16.16295,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,33bcc870-fc40-11ed-a9f6-11b62def9100,90.32182,,,8.87535,,,,,,,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:40:20.53,2023-05-26T20:40:20.5314754-07:00,2023-05-27T03:40:20.5314754Z,,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Urman, Cole",1000078178,Right,CAL_FUL,5f57c5ca-9f96-466f-b0e4-40bdf0bbbc77,54.36673,-133.48096,15.83803,5.652,-6.39951,-8.08147,2.99628,-8.64271,10.13432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
273,2023-05-26,20:40:42.12,2,4,"Ingrassia, Jojo",1000125059,Left,CAL_FUL,"Cloyd, Evan",1000131950,Right,CAL_MUS,Undefined,8,Bottom,1,1,2,TwoSeamFastBall,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.16068,-3.011505,4.180387,2223.57868,130.58171,10:15,5.63942,-2.94394,6.49897,-16.65757,17.50871,-18.99029,1.47706,-0.6824,81.45579,-6.231845,0.742864,0.420698,79.36835,48.330668,37.648796,,76.0107,90.97505,79.51328,239.73633,155.78128,51.861175,4.948178,11.27827,10.48402,2.65869,50,5.42048,-8.78914,-130.50631,-7.30622,19.2,30.77495,-14.32617,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,40a0cd20-fc40-11ed-a9f6-11b62def9100,89.59505,94.78288,,8.70489,,,,1.22736,1.40405,0.63083,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:40:42.12,2023-05-26T20:40:42.1286594-07:00,2023-05-27T03:40:42.1286594Z,FlyBall,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Urman, Cole",1000078178,Right,CAL_FUL,bcd4842c-a739-4e27-918e-521a73766aa9,54.00139,-131.4465,15.38748,5.637,-6.86855,-7.16308,2.93616,-9.37571,9.6,213.921111,1.25375,60.70726,-15.22383,1.04666,2.28303,-1.3437,0.34566,-0.04277,0.00207,1.40144,86.97421,-23.84998,1.7759,0.31747,-0.38037,0.13219,-0.02066,0.00121,0.62754,47.32621,-2.20231,-0.23581,0.21254,-0.09777,0.03081,-0.0051,0.00032,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
274,2023-05-26,20:41:18.37,2,5,"Ingrassia, Jojo",1000125059,Left,CAL_FUL,"Cloyd, Evan",1000131950,Right,CAL_MUS,Undefined,8,Bottom,1,1,2,TwoSeamFastBall,Sinker,InPlay,Undefined,LineDrive,Double,0,0,,89.93589,-2.579327,3.763422,2017.920102,130.108453,10:15,6.07096,-2.23552,6.43562,-19.21678,15.25391,-16.59824,2.09238,-0.15506,81.08153,-6.263659,0.760179,0.422568,105.80762,12.85293,-12.966171,6367.677741,107.12625,18.75563,-24.97871,257.56127,257.56127,-13.445269,2.254822,9.92607,9.18099,1.9748,50,5.8784,-7.90932,-130.23695,-6.40528,16.77246,31.48383,-16.66062,CAL_MUS,CAL_FUL,BaggettStadium,D1,BW,20230526-BaggettStadium-1,563cb900-fc40-11ed-a9f6-11b62def9100,89.19857,19.70137,,8.85436,,,,1.48336,2.07904,0.14452,918fe8f1-a976-487b-8d7b-243bb2906134,2023-05-27,03:41:18.37,2023-05-26T20:41:18.3755458-07:00,2023-05-27T03:41:18.3755458Z,LineDrive,v3,471251,471254,26 May 2023 21:00-calstfull@calpoly,"Urman, Cole",1000078178,Right,CAL_FUL,33661fe7-b573-4b65-8329-48ade57a894e,54.06429,-131.21579,15.74192,6.06949,-5.8873,-8.33031,2.22881,-8.43078,8.38623,150.398485,1.48336,147.43825,-24.19638,5.29914,-1.23141,0.27118,-0.05367,0.00772,-0.00055,2.07904,34.5206,-18.31342,1.62668,-0.31669,0.06503,-0.01099,0.00157,-0.00012,0.14452,-33.94718,3.61704,-0.06662,-0.09679,0.03907,-0.00953,0.00148,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
